Independent Variables,Dependent Variable,RMSE,R2,Adj R2,Cross Validation RMSE
"['Volume Sold (Liters)', 'Average Emp Per Capita']",Sale (Dollars) Per Capita,6.168862328066635,0.5034302421039678,0.5023380798798562,6.189563969797257
"['Volume Sold (Liters)', 'Average Emp Per Capita']",Sale (Dollars) Per Capita - Sqrt,0.7220261320454082,0.565116731117624,0.5641602429895836,0.7206192438431758
"['Volume Sold (Liters)', 'Average Emp Per Capita']",Sale (Dollars) Per Capita - Log,0.455221467528102,0.48562124320296696,0.48448991162643384,0.45171624518177766
"['Volume Sold (Gallons)', 'Wages Per Capita']",Sale (Dollars) Per Capita,6.678191506923013,0.45018893730701015,0.44897967543891704,6.576020608470789
"['Volume Sold (Gallons)', 'Wages Per Capita']",Sale (Dollars) Per Capita - Sqrt,0.7590327361268276,0.5135533708433191,0.5124834735651154,0.7753581808631281
"['Volume Sold (Gallons)', 'Wages Per Capita']",Sale (Dollars) Per Capita - Log,0.48412282490405406,0.43914725699811274,0.43791370990939893,0.4786007125740631
"['Volume Sold (Gallons)', 'Average Emp Per Capita']",Sale (Dollars) Per Capita,5.75102243838778,0.5511425707207138,0.5501553476357888,6.195334045213093
"['Volume Sold (Gallons)', 'Average Emp Per Capita']",Sale (Dollars) Per Capita - Sqrt,0.7279211263203229,0.5388797184946754,0.5378655243271417,0.720566435549064
"['Volume Sold (Gallons)', 'Average Emp Per Capita']",Sale (Dollars) Per Capita - Log,0.4382995904467201,0.49354434719404516,0.4924304417993106,0.4516624051555437
"['Wages Per Capita', 'Average Emp Per Capita']",Sale (Dollars) Per Capita,5.986948269358652,0.4781169519234628,0.47696911530745867,6.298676251877035
"['Wages Per Capita', 'Average Emp Per Capita']",Sale (Dollars) Per Capita - Sqrt,0.735164779080268,0.5566134939442493,0.5556383036816633,0.7270680840656887
"['Wages Per Capita', 'Average Emp Per Capita']",Sale (Dollars) Per Capita - Log,0.4630923750693339,0.46890735980029796,0.4677392674831432,0.45023728851317024
"['Year', 'Quarter', 'Bottle Volume (ml)']",Sale (Dollars) Per Capita,7.7734473596637805,0.2565240037355473,0.25049285627322504,7.6261103364006955
"['Year', 'Quarter', 'Bottle Volume (ml)']",Sale (Dollars) Per Capita - Sqrt,0.9669794513740354,0.2538053876962384,0.2477521865639808,0.9365212139393512
"['Year', 'Quarter', 'Bottle Volume (ml)']",Sale (Dollars) Per Capita - Log,0.5909423313442179,0.17194281696215796,0.1652255389286652,0.5697976944984932
"['Year', 'Quarter', 'State Bottle Cost']",Sale (Dollars) Per Capita,8.208750746352687,0.24810125902859803,0.2420017854661457,7.609054466753028
"['Year', 'Quarter', 'State Bottle Cost']",Sale (Dollars) Per Capita - Sqrt,0.9391848860751901,0.24270843527475128,0.23656521461695057,0.9414665809365717
"['Year', 'Quarter', 'State Bottle Cost']",Sale (Dollars) Per Capita - Log,0.5765823669181614,0.18880412169752225,0.1822236241596703,0.5727388030767603
"['Year', 'Quarter', 'State Bottle Retail']",Sale (Dollars) Per Capita,8.256555250939414,0.23380842770378274,0.2275930093444477,7.661751994944048
"['Year', 'Quarter', 'State Bottle Retail']",Sale (Dollars) Per Capita - Sqrt,0.9006311213569181,0.23432213482643105,0.22811088370776633,0.9389911481239699
"['Year', 'Quarter', 'State Bottle Retail']",Sale (Dollars) Per Capita - Log,0.5659809553253291,0.19664810237919583,0.19013123595306836,0.5732507202997466
"['Year', 'Quarter', 'Bottles Sold']",Sale (Dollars) Per Capita,8.156437757142479,0.22451198942430062,0.2182211574801024,7.723870997635826
"['Year', 'Quarter', 'Bottles Sold']",Sale (Dollars) Per Capita - Sqrt,0.9768413922440835,0.23113660093574218,0.22489950846545692,0.9496907739939043
"['Year', 'Quarter', 'Bottles Sold']",Sale (Dollars) Per Capita - Log,0.5867419832674223,0.14229623944347003,0.13533846557464868,0.5785781026648656
"['Year', 'Quarter', 'Sale (Dollars)']",Sale (Dollars) Per Capita,7.303115805414226,0.2775966184359784,0.2717364140132613,7.722408315333501
"['Year', 'Quarter', 'Sale (Dollars)']",Sale (Dollars) Per Capita - Sqrt,0.9612505463831157,0.21791201778506608,0.21156764624792435,0.951164172327197
"['Year', 'Quarter', 'Sale (Dollars)']",Sale (Dollars) Per Capita - Log,0.605042062758467,0.14082111295172994,0.13385137271756253,0.5795293296886364
"['Year', 'Quarter', 'Volume Sold (Liters)']",Sale (Dollars) Per Capita,8.007588886058974,0.25127828598745194,0.2452045847675861,7.643222319692851
"['Year', 'Quarter', 'Volume Sold (Liters)']",Sale (Dollars) Per Capita - Sqrt,0.9672682945438761,0.2263852913593607,0.22010965581729058,0.9465668965251023
"['Year', 'Quarter', 'Volume Sold (Liters)']",Sale (Dollars) Per Capita - Log,0.577212851698679,0.15768347857673093,0.15085052744424132,0.5757277285920122
"['Year', 'Quarter', 'Volume Sold (Gallons)']",Sale (Dollars) Per Capita,7.183450053433494,0.2980456850932952,0.29235136542959783,7.629146875332076
"['Year', 'Quarter', 'Volume Sold (Gallons)']",Sale (Dollars) Per Capita - Sqrt,0.9486992237927072,0.22169682434672078,0.21538315551767506,0.9446862349037586
"['Year', 'Quarter', 'Volume Sold (Gallons)']",Sale (Dollars) Per Capita - Log,0.5677591263534231,0.16545068055076984,0.1586807376938808,0.5742821675562684
"['Year', 'Quarter', 'Wages Per Capita']",Sale (Dollars) Per Capita,6.49718082470614,0.46901845603248093,0.4647110836256648,6.52967230807532
"['Year', 'Quarter', 'Wages Per Capita']",Sale (Dollars) Per Capita - Sqrt,0.7843365265639038,0.4792418530266114,0.47501741378125206,0.7639818918181625
"['Year', 'Quarter', 'Wages Per Capita']",Sale (Dollars) Per Capita - Log,0.5073410773541089,0.4077555251806848,0.40295118209586733,0.47667060738701694
"['Year', 'Quarter', 'Average Emp Per Capita']",Sale (Dollars) Per Capita,6.206791454706413,0.5298938900081981,0.5260803448681466,6.0306188396886835
"['Year', 'Quarter', 'Average Emp Per Capita']",Sale (Dollars) Per Capita - Sqrt,0.7054010273349866,0.5847704647034351,0.581402083517401,0.6972101130301191
"['Year', 'Quarter', 'Average Emp Per Capita']",Sale (Dollars) Per Capita - Log,0.42938286146259835,0.5316726499280717,0.5278735342563968,0.4401041761485788
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost']",Sale (Dollars) Per Capita,7.786806097507477,0.2545427588764394,0.24960232060684284,7.715118516320568
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost']",Sale (Dollars) Per Capita - Sqrt,0.9403886549760689,0.19372541568601154,0.18838191696817208,0.9417168528650091
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost']",Sale (Dollars) Per Capita - Log,0.5662313562686552,0.19706848300034618,0.1917471401041776,0.5658241428065474
"['Year', 'Bottle Volume (ml)', 'State Bottle Retail']",Sale (Dollars) Per Capita,7.673835684445467,0.27472809461752146,0.26992143250526646,7.688077223652196
"['Year', 'Bottle Volume (ml)', 'State Bottle Retail']",Sale (Dollars) Per Capita - Sqrt,0.9116277477120697,0.2540359715464726,0.24909217459795885,0.9376979823398252
"['Year', 'Bottle Volume (ml)', 'State Bottle Retail']",Sale (Dollars) Per Capita - Log,0.5469028125717105,0.2058853397421636,0.20062242962263444,0.5657992104686957
"['Year', 'Bottle Volume (ml)', 'Bottles Sold']",Sale (Dollars) Per Capita,7.680639753820825,0.2689909704088622,0.2641462861184939,7.6012724021959714
"['Year', 'Bottle Volume (ml)', 'Bottles Sold']",Sale (Dollars) Per Capita - Sqrt,0.9110991699332981,0.2903102706021413,0.28560687769744264,0.9237590815084367
"['Year', 'Bottle Volume (ml)', 'Bottles Sold']",Sale (Dollars) Per Capita - Log,0.5579203596907297,0.22499692814462902,0.2198606780366037,0.5571808104230498
"['Year', 'Bottle Volume (ml)', 'Sale (Dollars)']",Sale (Dollars) Per Capita,7.566944767989003,0.2696142328475928,0.2647736791624885,7.672459789981557
"['Year', 'Bottle Volume (ml)', 'Sale (Dollars)']",Sale (Dollars) Per Capita - Sqrt,0.9043036249333724,0.2574211141017393,0.25249975182406303,0.9346204361576149
"['Year', 'Bottle Volume (ml)', 'Sale (Dollars)']",Sale (Dollars) Per Capita - Log,0.5601117465096639,0.18864954380936283,0.18327240529263555,0.5640476794790251
"['Year', 'Bottle Volume (ml)', 'Volume Sold (Liters)']",Sale (Dollars) Per Capita,7.4228381548327,0.26098266994734787,0.2560849115007544,7.718581109995602
"['Year', 'Bottle Volume (ml)', 'Volume Sold (Liters)']",Sale (Dollars) Per Capita - Sqrt,0.923698967004592,0.23489605157884463,0.2298254068544039,0.9386945448118803
"['Year', 'Bottle Volume (ml)', 'Volume Sold (Liters)']",Sale (Dollars) Per Capita - Log,0.5654358353897077,0.19795413441459997,0.19263866107861438,0.5672289351625904
"['Year', 'Bottle Volume (ml)', 'Volume Sold (Gallons)']",Sale (Dollars) Per Capita,8.039149436841573,0.25946870763776086,0.2545609155676135,7.729284099579653
"['Year', 'Bottle Volume (ml)', 'Volume Sold (Gallons)']",Sale (Dollars) Per Capita - Sqrt,0.9538170945461548,0.2458097066054723,0.24081139096441861,0.9400466844757697
"['Year', 'Bottle Volume (ml)', 'Volume Sold (Gallons)']",Sale (Dollars) Per Capita - Log,0.5649674197239163,0.19598510896829624,0.19065658612640723,0.5673423450175916
"['Year', 'Bottle Volume (ml)', 'Wages Per Capita']",Sale (Dollars) Per Capita,6.316452721807891,0.45520844718964226,0.45159789934332917,6.594108763142839
"['Year', 'Bottle Volume (ml)', 'Wages Per Capita']",Sale (Dollars) Per Capita - Sqrt,0.7725697516173894,0.48569902481485805,0.48229055001613474,0.7733253436725899
"['Year', 'Bottle Volume (ml)', 'Wages Per Capita']",Sale (Dollars) Per Capita - Log,0.45121121756420196,0.45006173635645363,0.44641707923363194,0.4794993043562087
"['Year', 'Bottle Volume (ml)', 'Average Emp Per Capita']",Sale (Dollars) Per Capita,5.597376775441262,0.589903768339641,0.5871858993522012,6.1266499367641645
"['Year', 'Bottle Volume (ml)', 'Average Emp Per Capita']",Sale (Dollars) Per Capita - Sqrt,0.6844995560880598,0.5774692543625044,0.5746689769613722,0.7113073758524828
"['Year', 'Bottle Volume (ml)', 'Average Emp Per Capita']",Sale (Dollars) Per Capita - Log,0.4699209807808546,0.47153646537325855,0.4680341297240386,0.4458282320773684
"['Year', 'State Bottle Cost', 'State Bottle Retail']",Sale (Dollars) Per Capita,7.530411641666142,0.2506770167743183,0.24571095871170334,7.779050223268465
"['Year', 'State Bottle Cost', 'State Bottle Retail']",Sale (Dollars) Per Capita - Sqrt,0.9441246715300579,0.22686339361835495,0.22173951331096553,0.9552570099435933
"['Year', 'State Bottle Cost', 'State Bottle Retail']",Sale (Dollars) Per Capita - Log,0.5740779332899532,0.17407265517617054,0.1685989098864692,0.5788394217343923
"['Year', 'State Bottle Cost', 'Bottles Sold']",Sale (Dollars) Per Capita,7.675486823808859,0.24845526606390556,0.24347448358568413,7.705730159477179
"['Year', 'State Bottle Cost', 'Bottles Sold']",Sale (Dollars) Per Capita - Sqrt,0.900967405288179,0.27148987311451456,0.26666175003500836,0.9395806397374974
"['Year', 'State Bottle Cost', 'Bottles Sold']",Sale (Dollars) Per Capita - Log,0.5960294332824478,0.18509805298284565,0.1796973773398748,0.5674849307271762
"['Year', 'State Bottle Cost', 'Sale (Dollars)']",Sale (Dollars) Per Capita,7.901888154582622,0.23564815692761043,0.2305824967010629,7.74867940419697
"['Year', 'State Bottle Cost', 'Sale (Dollars)']",Sale (Dollars) Per Capita - Sqrt,0.9231292527724329,0.24512874370127669,0.24012591505128522,0.9425389391261911
"['Year', 'State Bottle Cost', 'Sale (Dollars)']",Sale (Dollars) Per Capita - Log,0.5688416729758629,0.19272528818702206,0.18737516123097142,0.5697135068060938
"['Year', 'State Bottle Cost', 'Volume Sold (Liters)']",Sale (Dollars) Per Capita,7.863137200953681,0.23193163623629864,0.22684134516569965,7.792799822796982
"['Year', 'State Bottle Cost', 'Volume Sold (Liters)']",Sale (Dollars) Per Capita - Sqrt,0.9132002446200478,0.2272129076318644,0.22209134369128036,0.9570684838030538
"['Year', 'State Bottle Cost', 'Volume Sold (Liters)']",Sale (Dollars) Per Capita - Log,0.5552729785591859,0.17108717359857084,0.16559364234848772,0.5787700825553863
"['Year', 'State Bottle Cost', 'Volume Sold (Gallons)']",Sale (Dollars) Per Capita,7.700224302176883,0.2358826876693766,0.23081858177027814,7.784249847488185
"['Year', 'State Bottle Cost', 'Volume Sold (Gallons)']",Sale (Dollars) Per Capita - Sqrt,0.9308627560357594,0.22341559083911944,0.21826886058694872,0.9544415270010151
"['Year', 'State Bottle Cost', 'Volume Sold (Gallons)']",Sale (Dollars) Per Capita - Log,0.5884060810110251,0.15366747320339602,0.14805849474892674,0.5798354266162791
"['Year', 'State Bottle Cost', 'Wages Per Capita']",Sale (Dollars) Per Capita,6.435925455613839,0.47563324529258,0.4721580606148431,6.557057690430068
"['Year', 'State Bottle Cost', 'Wages Per Capita']",Sale (Dollars) Per Capita - Sqrt,0.7433185531957465,0.4905270871276448,0.4871506097963847,0.772626451335656
"['Year', 'State Bottle Cost', 'Wages Per Capita']",Sale (Dollars) Per Capita - Log,0.49318932638906665,0.4327164227150341,0.42895681137809394,0.47830280496677363
"['Year', 'State Bottle Cost', 'Average Emp Per Capita']",Sale (Dollars) Per Capita,6.4923519168412875,0.5210684414394607,0.5178943736728592,6.106676413294371
"['Year', 'State Bottle Cost', 'Average Emp Per Capita']",Sale (Dollars) Per Capita - Sqrt,0.7050863641160783,0.5880621608349408,0.5853320867904006,0.7121827939494718
"['Year', 'State Bottle Cost', 'Average Emp Per Capita']",Sale (Dollars) Per Capita - Log,0.44414389691448036,0.503437852271295,0.5001469396574818,0.44709682726774613
"['Year', 'State Bottle Retail', 'Bottles Sold']",Sale (Dollars) Per Capita,7.6181574544194905,0.2638526743025712,0.2589739365033983,7.65622737009719
"['Year', 'State Bottle Retail', 'Bottles Sold']",Sale (Dollars) Per Capita - Sqrt,0.952783040213834,0.23795237252424184,0.23290198324052913,0.9397419348015873
"['Year', 'State Bottle Retail', 'Bottles Sold']",Sale (Dollars) Per Capita - Log,0.5620694976111479,0.18502716805251507,0.17962602262723715,0.5677057021094124
"['Year', 'State Bottle Retail', 'Sale (Dollars)']",Sale (Dollars) Per Capita,7.531156872797748,0.2622917090037846,0.2574026260737655,7.733536009811827
"['Year', 'State Bottle Retail', 'Sale (Dollars)']",Sale (Dollars) Per Capita - Sqrt,0.9593266445007147,0.21613953788007423,0.21094458636381552,0.9457447808175768
"['Year', 'State Bottle Retail', 'Sale (Dollars)']",Sale (Dollars) Per Capita - Log,0.5761608247165444,0.20166286254577126,0.19637196840947657,0.568582577684749
"['Year', 'State Bottle Retail', 'Volume Sold (Liters)']",Sale (Dollars) Per Capita,7.477714326883149,0.2536957593085445,0.2487497076397498,7.799492556391532
"['Year', 'State Bottle Retail', 'Volume Sold (Liters)']",Sale (Dollars) Per Capita - Sqrt,1.0022739694554104,0.1979060768973956,0.19259028506534592,0.9560266430431327
"['Year', 'State Bottle Retail', 'Volume Sold (Liters)']",Sale (Dollars) Per Capita - Log,0.584047515295433,0.151325454397643,0.14570095446360676,0.5784682786211365
"['Year', 'State Bottle Retail', 'Volume Sold (Gallons)']",Sale (Dollars) Per Capita,7.694495323468775,0.24253656321114303,0.2375165551617323,7.739438233793995
"['Year', 'State Bottle Retail', 'Volume Sold (Gallons)']",Sale (Dollars) Per Capita - Sqrt,1.005965012746943,0.1960285171045203,0.19070028194541921,0.9543385202469865
"['Year', 'State Bottle Retail', 'Volume Sold (Gallons)']",Sale (Dollars) Per Capita - Log,0.5895055955713001,0.15688663503437628,0.1512989912312167,0.5789583930375695
"['Year', 'State Bottle Retail', 'Wages Per Capita']",Sale (Dollars) Per Capita,6.863137875255683,0.42152465655716453,0.4176908729850103,6.583579501702163
"['Year', 'State Bottle Retail', 'Wages Per Capita']",Sale (Dollars) Per Capita - Sqrt,0.7794687283732443,0.49657768636040756,0.4932413087295119,0.7735654791694326
"['Year', 'State Bottle Retail', 'Wages Per Capita']",Sale (Dollars) Per Capita - Log,0.4769384141900155,0.4392805712906138,0.43556446314747355,0.4780354893566483
"['Year', 'State Bottle Retail', 'Average Emp Per Capita']",Sale (Dollars) Per Capita,6.317774572417133,0.5269330955885932,0.5237978951911686,6.06226079465159
"['Year', 'State Bottle Retail', 'Average Emp Per Capita']",Sale (Dollars) Per Capita - Sqrt,0.7193345665878162,0.5733131166943053,0.5704852949345474,0.7112532488837554
"['Year', 'State Bottle Retail', 'Average Emp Per Capita']",Sale (Dollars) Per Capita - Log,0.43929034546177304,0.5170095919199723,0.5138086245615627,0.44615068513852696
"['Year', 'Bottles Sold', 'Sale (Dollars)']",Sale (Dollars) Per Capita,7.620348167816179,0.23003695180058759,0.2249341039111954,7.826028672902746
"['Year', 'Bottles Sold', 'Sale (Dollars)']",Sale (Dollars) Per Capita - Sqrt,0.9807478187952373,0.20168180817013426,0.19639103959394222,0.9652684050195575
"['Year', 'Bottles Sold', 'Sale (Dollars)']",Sale (Dollars) Per Capita - Log,0.5714092787907878,0.14645164222039364,0.14079484161655242,0.5862290812758134
"['Year', 'Bottles Sold', 'Volume Sold (Liters)']",Sale (Dollars) Per Capita,7.741505507323076,0.26933819694072203,0.2644958138571186,7.601401389830795
"['Year', 'Bottles Sold', 'Volume Sold (Liters)']",Sale (Dollars) Per Capita - Sqrt,0.9715150544870388,0.2681931166003392,0.2633431446190454,0.9334552556408848
"['Year', 'Bottles Sold', 'Volume Sold (Liters)']",Sale (Dollars) Per Capita - Log,0.5569214609207506,0.19966679226250428,0.19436266938353697,0.5667865725967898
"['Year', 'Bottles Sold', 'Volume Sold (Gallons)']",Sale (Dollars) Per Capita,8.080275455936667,0.26708345078740325,0.2622261246144184,7.573826065224617
"['Year', 'Bottles Sold', 'Volume Sold (Gallons)']",Sale (Dollars) Per Capita - Sqrt,0.9511406276329228,0.24998144181827275,0.2450107739069064,0.9338804645334324
"['Year', 'Bottles Sold', 'Volume Sold (Gallons)']",Sale (Dollars) Per Capita - Log,0.5796155699540099,0.18476915501802016,0.1793662996389055,0.5668201742978751
"['Year', 'Bottles Sold', 'Wages Per Capita']",Sale (Dollars) Per Capita,7.075774013642699,0.42902014452534054,0.42523603649936703,6.559377877232653
"['Year', 'Bottles Sold', 'Wages Per Capita']",Sale (Dollars) Per Capita - Sqrt,0.7837912938204604,0.4937631896136271,0.49040815920605907,0.7731906950389654
"['Year', 'Bottles Sold', 'Wages Per Capita']",Sale (Dollars) Per Capita - Log,0.48561639996783174,0.433337242782566,0.4295817458643356,0.47836504187928075
"['Year', 'Bottles Sold', 'Average Emp Per Capita']",Sale (Dollars) Per Capita,5.885547083689105,0.5465638363106,0.5435587365512446,6.111773213938217
